<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<MA_8>,<MA_16>,<turn 8 5 3 6 0 False>,<turn 8 3 3 6 0 False>,<turn 16 8 8 0 10 False>,<MA_12>,<turn 12 5 3 6 0 False>,<turn 12 3 3 6 0 False>,<turn 8 5 3 6 10.0 False>,<turn 8 3 3 6 10.0 False>,<turn 12 5 3 6 10.0 False>,<turn 12 3 3 6 10.0 False>,<turn 16 5 3 6 10.0 False>,<turn 16 3 3 6 10.0 False>
2013-04-10 00:00:00,41.8961,41.9228,41.8292,41.856,2668.0,41.76266,41.65623,0.0,0.0,0.0,41.70829000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-10 04:00:00,41.856,41.95399999999999,41.7847,41.9228,4715.0,41.80846,41.69329000000001,0.0,0.0,0.0,41.74841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-10 08:00:00,41.9228,41.95399999999999,41.7134,41.7312,15427.0,41.828509999999994,41.723240000000004,0.0,0.0,0.0,41.77669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-10 12:00:00,41.7312,41.9986,41.6242,41.8961,110155.0,41.85921,41.75863,0.0,0.0,0.0,41.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-10 16:00:00,41.8961,42.2526,41.8114,42.1457,95350.0,41.83977,41.76781,0.0,0.0,0.0,41.80777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-10 20:00:00,42.1412,42.1679,42.0922,42.0922,3716.0,41.856359999999995,41.792120000000004,0.0,0.0,0.0,41.83119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-11 00:00:00,42.0922,42.1234,42.0298,42.0565,3216.0,41.92246,41.84203,0.0,0.0,0.0,41.88455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-11 04:00:00,42.0565,42.0877,41.9496,42.0075,5324.0,41.963809999999995,41.88057,0.0,0.0,0.0,41.92478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-11 08:00:00,42.0075,42.1724,42.0075,42.1189,11576.0,41.9924,41.91117,0.0,0.0,0.0,41.95386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-11 12:00:00,42.1189,42.1457,41.5841,41.6242,96110.0,42.0054,41.93329,0.0,0.0,0.0,41.97094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-11 16:00:00,41.6242,41.7713,41.4727,41.651,85926.0,42.04006,41.963229999999996,42.04006,42.04006,41.963229999999996,42.00144,42.00144,42.00144,42.04006,42.04006,42.00144,42.00144,41.963229999999996,41.963229999999996
2013-04-11 20:00:00,41.651,41.6733,41.6109,41.6554,2994.0,41.95748,41.93193,0.0,0.0,0.0,41.94973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-12 00:00:00,41.6554,41.6643,41.5485,41.5841,2578.0,41.88915,41.90398,0.0,0.0,0.0,41.90591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-12 04:00:00,41.5841,41.5841,41.4192,41.4593,5435.0,41.82403,41.876979999999996,0.0,0.0,0.0,41.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-12 08:00:00,41.4593,41.4593,41.0449,41.0538,25154.0,41.74975,41.842040000000004,0.0,0.0,0.0,41.8178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-12 12:00:00,41.0538,41.1117,40.2293,40.6304,179711.0,41.66321,41.79285,0.0,0.0,0.0,41.75409000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-12 16:00:00,40.6304,40.9201,40.4165,40.5368,94800.0,41.50414,41.699329999999996,0.0,0.0,0.0,41.63393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-12 20:00:00,40.5413,40.56800000000001,40.3809,40.3809,4313.0,41.27883,41.562129999999996,0.0,0.0,0.0,41.45733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-15 04:00:00,39.592,39.8639,39.4182,39.6901,16995.0,41.071979999999996,41.42374,0.0,0.0,0.0,41.28324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-15 08:00:00,39.6901,39.9753,39.24,39.8594,47270.0,40.697990000000004,41.18335,0.0,0.0,0.0,40.98362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-15 12:00:00,39.8594,40.0912,39.1508,39.4182,161057.0,40.40226,40.97163,0.0,0.0,0.0,40.73114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-15 16:00:00,39.4182,39.7614,39.2222,39.2355,99834.0,40.198609999999995,40.79484,0.0,0.0,0.0,40.53505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-15 20:00:00,39.2311,39.4004,38.8166,38.8924,21662.0,39.94681,40.58112,0.0,0.0,0.0,40.29862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-16 00:00:00,38.8924,38.9503,38.3531,38.7631,17156.0,39.7136,40.36541,0.0,0.0,0.0,40.06803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-16 04:00:00,38.7631,39.3068,38.7631,39.0305,14519.0,39.467009999999995,40.13089,0.0,0.0,0.0,39.81601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-16 08:00:00,39.0305,39.5207,38.928000000000004,39.4539,32404.0,39.25173,39.90442,0.0,0.0,0.0,39.57947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-16 12:00:00,39.4539,39.5386,39.0394,39.3603,132442.0,39.14774,39.73327000000001,-39.14774,-39.14774,0.0,39.42114,0.0,0.0,-39.14774,-39.14774,0.0,0.0,0.0,0.0
2013-04-16 16:00:00,39.3603,39.6322,39.191,39.5564,72456.0,39.179809999999996,39.63464000000001,0.0,0.0,0.0,39.3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-16 20:00:00,39.5564,39.6856,39.5386,39.6188,276498.0,39.19491,39.54095,0.0,0.0,0.0,39.31156,-39.31156,-39.31156,0.0,0.0,-39.31156,-39.31156,0.0,0.0
2013-04-17 00:00:00,39.6188,39.65,39.4762,39.5297,4208.0,39.26276,39.48718,0.0,0.0,0.0,39.31431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-17 04:00:00,39.5297,39.601,39.3247,39.3781,7086.0,39.35288,39.456179999999996,0.0,0.0,0.0,39.34042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-17 08:00:00,39.3781,39.4138,38.9102,38.9949,22840.0,39.417629999999996,39.429159999999996,0.0,0.0,0.0,39.36466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-17 12:00:00,38.9949,39.2801,38.6874,38.7408,128833.0,39.4404,39.39848,39.4404,39.4404,0.0,39.36636,39.36636,39.36636,39.4404,39.4404,39.36636,39.36636,0.0,0.0
2013-04-17 16:00:00,38.7275,38.7765,38.3487,38.6383,108236.0,39.36452,39.33504,0.0,0.0,0.0,39.31312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-17 20:00:00,38.6383,38.6561,38.3407,38.4518,8036.0,39.22279,39.252179999999996,0.0,0.0,0.0,39.22982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18 00:00:00,38.4518,38.696,38.1453,38.6827,6217.0,39.06964,39.17215,0.0,0.0,0.0,39.14165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18 04:00:00,38.6827,38.7316,38.4651,38.7138,4607.0,38.89771,39.07719,0.0,0.0,0.0,39.03239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18 08:00:00,38.7138,39.2157,38.6427,39.1402,14229.0,38.80232,39.01851,0.0,0.0,0.0,38.9643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18 12:00:00,39.1402,39.2645,38.4562,39.0247,110783.0,38.73812,38.97213,-38.73812,-38.73812,-38.97213,38.90203,-38.90203,-38.90203,-38.73812,-38.73812,-38.90203,-38.90203,-38.97213,-38.97213
2013-04-18 16:00:00,39.0247,39.4111,38.8115,39.4066,86780.0,38.79381,38.9811,0.0,0.0,0.0,38.90942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18 20:00:00,39.4066,39.4244,39.2379,39.2823,5512.0,38.83465,38.97715,0.0,0.0,0.0,38.90306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19 00:00:00,39.2823,39.3311,39.1402,39.1846,5447.0,38.97017,39.01716,0.0,0.0,0.0,38.95975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19 04:00:00,39.1846,39.4333,39.1402,39.4155,8325.0,39.06664,39.03781,0.0,0.0,0.0,38.99925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19 08:00:00,39.4155,39.5487,39.2467,39.2823,20357.0,39.12598,39.045120000000004,0.0,0.0,0.0,39.02802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19 12:00:00,39.2823,39.38,39.0513,39.1979,106121.0,39.22146,39.08157,0.0,0.0,0.0,39.09675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19 16:00:00,39.1979,39.3444,38.99800000000001,39.1268,74541.0,39.26057,39.10194,0.0,0.0,0.0,39.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19 20:00:00,39.1268,39.2023,39.1268,39.1268,6097.0,39.26428,39.1144,0.0,0.0,0.0,39.17558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-22 04:00:00,39.4022,39.4555,39.0957,39.1002,7137.0,39.23873,39.12159000000001,0.0,0.0,0.0,39.1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-22 08:00:00,39.1002,39.5843,39.0913,39.491,23221.0,39.27475,39.16415,0.0,0.0,0.0,39.23992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-22 12:00:00,39.491,39.7219,38.9447,39.3977,119224.0,39.23318,39.17099,0.0,-39.23318,0.0,39.23149,0.0,0.0,0.0,-39.23318,0.0,0.0,0.0,0.0
2013-04-22 16:00:00,39.3977,39.7353,39.3489,39.6331,73510.0,39.28696,39.22304000000001,0.0,0.0,0.0,39.27784000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-22 20:00:00,39.6331,39.6997,39.6109,39.6953,4831.0,39.31422,39.2585,0.0,0.0,0.0,39.29986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-23 00:00:00,39.6953,39.6997,39.3755,39.3844,8330.0,39.387859999999996,39.31607,0.0,0.0,0.0,39.35481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-23 04:00:00,39.3844,39.4111,39.1135,39.1402,12482.0,39.46928,39.37227,0.0,0.0,0.0,39.41152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-23 08:00:00,39.1402,39.4199,38.9936,39.2689,21826.0,39.47014,39.38445,39.47014,39.47014,0.0,39.41669,39.41669,39.41669,39.47014,39.47014,39.41669,39.41669,0.0,0.0
2013-04-23 12:00:00,39.2689,39.6553,39.0691,39.641999999999996,134349.0,39.411559999999994,39.36296,0.0,0.0,0.0,39.38299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-23 16:00:00,39.641999999999996,39.7175,39.2112,39.6909,95394.0,39.3812,39.35662,0.0,-39.3812,0.0,39.36966,0.0,-39.36966,0.0,-39.3812,0.0,-39.36966,0.0,-39.35662
2013-04-23 20:00:00,39.6864,39.8197,39.641999999999996,39.6731,7446.0,39.437459999999994,39.392379999999996,0.0,0.0,0.0,39.41561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-24 00:00:00,39.6731,39.7886,39.6198,39.7664,5018.0,39.48853,39.43163,0.0,0.0,0.0,39.46378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-24 04:00:00,39.7664,39.9085,39.7664,39.8463,6402.0,39.53122000000001,39.46634,0.0,0.0,0.0,39.50364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-24 08:00:00,39.8419,39.9484,39.7264,39.7841,15654.0,39.58699,39.50844,0.0,0.0,0.0,39.55085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-24 12:00:00,39.7841,40.4281,39.6687,40.3881,117438.0,39.65584000000001,39.55684,0.0,0.0,0.0,39.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-24 16:00:00,40.3881,40.7034,40.286,40.6768,95834.0,39.707770000000004,39.59433,0.0,0.0,0.0,39.64076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-24 20:00:00,40.6768,40.7301,40.6102,40.6413,6642.0,39.88282,39.69856,0.0,0.0,0.0,39.76568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25 00:00:00,40.6413,40.8367,40.6146,40.7878,4361.0,40.08736,39.827490000000004,0.0,0.0,0.0,39.92231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25 04:00:00,40.7878,40.8456,40.5835,40.6102,7344.0,40.2449,39.94287,0.0,0.0,0.0,40.06011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25 08:00:00,40.6102,40.81,40.5258,40.5791,18625.0,40.40724,40.06415,0.0,0.0,0.0,40.20831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25 12:00:00,40.5791,40.9699,40.4636,40.9655,103319.0,40.499520000000004,40.155,0.0,0.0,0.0,40.3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25 16:00:00,40.9655,41.6849,40.9299,41.413999999999994,120973.0,40.558859999999996,40.23327000000001,0.0,0.0,0.0,40.39046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25 20:00:00,41.413999999999994,41.5073,41.3741,41.4229,6599.0,40.681490000000004,40.35005,0.0,0.0,0.0,40.51237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26 00:00:00,41.4229,41.5251,41.3385,41.3829,5839.0,40.87258,40.510259999999995,0.0,0.0,0.0,40.68631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26 04:00:00,41.3829,41.4496,41.2675,41.303000000000004,7885.0,41.02037,40.65658,0.0,0.0,0.0,40.83947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26 08:00:00,41.3074,41.4895,41.2275,41.4584,16004.0,41.130520000000004,40.781420000000004,0.0,0.0,0.0,40.96404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26 12:00:00,41.4584,41.5562,40.9433,41.0587,112172.0,41.20429,40.88183,0.0,0.0,0.0,41.05628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26 16:00:00,41.0587,41.4096,40.8855,41.26300000000001,81447.0,41.29311,40.987759999999994,41.29311,41.29311,0.0,41.15295,0.0,0.0,41.29311,41.29311,0.0,0.0,0.0,0.0
2013-04-26 20:00:00,41.2586,41.2719,41.1698,41.1698,3466.0,41.27447,41.03364000000001,0.0,0.0,0.0,41.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29 04:00:00,41.1387,41.413999999999994,41.0854,41.2764,5996.0,41.2878,41.09285,0.0,0.0,0.0,41.20254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29 08:00:00,41.2764,41.5029,41.26300000000001,41.4407,15393.0,41.25561,41.126979999999996,0.0,0.0,0.0,41.21251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29 12:00:00,41.4407,41.9159,41.3829,41.7116,98969.0,41.24921,41.167770000000004,0.0,-41.24921,0.0,41.23729,0.0,0.0,0.0,-41.24921,0.0,0.0,0.0,0.0
2013-04-29 16:00:00,41.7116,42.0491,41.6494,41.8715,71473.0,41.28315,41.21692,0.0,0.0,0.0,41.28108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29 20:00:00,41.867,41.9736,41.8626,41.9114,5808.0,41.37679,41.2902,0.0,0.0,0.0,41.3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30 00:00:00,41.9114,41.9559,41.8848,41.9292,1474.0,41.49583,41.37415,0.0,0.0,0.0,41.44011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30 04:00:00,41.9292,42.018,41.8271,42.0092,5127.0,41.60919000000001,41.45432,0.0,0.0,0.0,41.51959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30 08:00:00,42.0092,42.0092,41.79600000000001,41.8226,15710.0,41.71393,41.52832,0.0,0.0,0.0,41.59543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30 12:00:00,41.8226,41.9292,41.3563,41.5917,139070.0,41.812259999999995,41.60203,0.0,0.0,0.0,41.67709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30 16:00:00,41.5917,41.6183,41.2719,41.3297,89944.0,41.848279999999995,41.64327,41.848279999999995,41.848279999999995,0.0,41.72201,0.0,0.0,41.848279999999995,41.848279999999995,0.0,0.0,0.0,0.0
2013-04-30 20:00:00,41.3297,41.413999999999994,41.2408,41.3874,15737.0,41.813990000000004,41.65105,0.0,0.0,41.65105,41.7248,41.7248,41.7248,0.0,0.0,41.7248,41.7248,41.65105,41.65105
2013-05-01 00:00:00,41.3829,41.4096,41.2586,41.3252,3402.0,41.712709999999994,41.62669,0.0,0.0,0.0,41.68558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01 04:00:00,41.3252,41.3874,41.0987,41.2364,5761.0,41.62635,41.60928,0.0,0.0,0.0,41.65107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01 08:00:00,41.2364,41.3519,40.8234,40.8767,20824.0,41.53629,41.58508,0.0,0.0,0.0,41.60608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01 12:00:00,40.8767,40.9122,40.0195,40.1172,174395.0,41.44155,41.550309999999996,0.0,0.0,0.0,41.54505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01 16:00:00,40.1128,40.508,40.0462,40.3837,103887.0,41.28562,41.47485,0.0,0.0,0.0,41.42919000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01 20:00:00,40.3837,40.4503,40.3348,40.357,8488.0,40.98918,41.31085,0.0,0.0,0.0,41.20303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02 00:00:00,40.357,40.4992,40.2993,40.4814,6168.0,40.805609999999994,41.18715,0.0,0.0,0.0,41.03905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02 04:00:00,40.4814,40.4992,40.2549,40.4858,9435.0,40.656079999999996,41.06586,0.0,0.0,0.0,40.88998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02 08:00:00,40.4858,40.739000000000004,40.3881,40.6235,19858.0,40.568490000000004,40.96597,0.0,0.0,0.0,40.77998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02 12:00:00,40.6235,41.2142,40.4903,41.0943,117719.0,40.50544,40.87365,0.0,0.0,0.0,40.68921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02 16:00:00,41.0943,41.8537,41.0809,41.7471,137809.0,40.49792,40.80654000000001,-40.49792,-40.49792,0.0,40.63916,-40.63916,-40.63916,-40.49792,-40.49792,-40.63916,-40.63916,0.0,0.0
2013-05-02 20:00:00,41.7471,41.8004,41.6805,41.6894,6465.0,40.6145,40.80397,0.0,0.0,-40.80397,40.67692,0.0,0.0,0.0,0.0,0.0,0.0,-40.80397,-40.80397
2013-05-03 00:00:00,41.6894,41.6938,41.6405,41.6539,2951.0,40.8801,40.8842,0.0,0.0,0.0,40.82148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03 04:00:00,41.6539,41.7072,41.5961,41.6583,4559.0,41.1087,40.95898,0.0,0.0,0.0,40.95181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03 08:00:00,41.6583,42.0314,41.5517,41.867,21720.0,41.28562,41.03194000000001,0.0,0.0,0.0,41.07276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03 12:00:00,41.867,42.6487,41.8404,42.5776,163447.0,41.42823,41.10665,0.0,0.0,0.0,41.19016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03 16:00:00,42.5776,42.622,42.3378,42.3778,86587.0,41.581070000000004,41.20543,0.0,0.0,0.0,41.33426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03 20:00:00,42.3778,42.4622,42.36,42.4133,4869.0,41.85334,41.38386,0.0,0.0,0.0,41.57499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06 04:00:00,42.893,42.924,42.5954,42.7819,8905.0,42.02309,41.53,0.0,0.0,0.0,41.75339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06 08:00:00,42.7819,42.8352,42.4844,42.5554,17984.0,42.25861,41.729009999999995,0.0,0.0,0.0,41.98548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06 12:00:00,42.5554,42.7064,42.1246,42.5998,132824.0,42.41948,41.90276,0.0,0.0,0.0,42.16796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06 16:00:00,42.5998,42.7375,42.4444,42.551,67494.0,42.501259999999995,42.03587,0.0,0.0,0.0,42.2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06 20:00:00,42.551,42.5821,42.4755,42.4844,5679.0,42.56886,42.15623,0.0,0.0,0.0,42.38454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07 00:00:00,42.4844,42.5954,42.4399,42.5643,7014.0,42.59934000000001,42.25456,42.59934000000001,42.59934000000001,0.0,42.45014000000001,0.0,0.0,42.59934000000001,42.59934000000001,0.0,0.0,0.0,0.0
2013-05-07 04:00:00,42.5643,42.5687,42.3067,42.3733,9547.0,42.59022,42.328920000000004,0.0,0.0,0.0,42.48681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07 08:00:00,42.3733,42.5599,42.3422,42.4977,11275.0,42.5817,42.39796,0.0,0.0,0.0,42.52633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07 12:00:00,42.4977,42.7464,42.1513,42.4044,125419.0,42.53111,42.42924,0.0,0.0,0.0,42.52524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07 16:00:00,42.4044,42.5776,42.2934,42.3955,80649.0,42.50829,42.46229,0.0,0.0,0.0,42.53407,42.53407,42.53407,0.0,0.0,42.53407,42.53407,0.0,0.0
2013-05-07 20:00:00,42.3955,42.4799,42.3556,42.3955,8726.0,42.47572,42.47404,0.0,0.0,0.0,42.51778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08 00:00:00,42.3955,42.5643,42.3644,42.5465,3632.0,42.45166,42.47991,0.0,0.0,0.0,42.49324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08 04:00:00,42.5465,42.6176,42.4444,42.5154,3882.0,42.43204,42.4806,-42.43204,-42.43204,0.0,42.47102,-42.47102,-42.47102,-42.43204,-42.43204,0.0,0.0,0.0,0.0
2013-05-08 08:00:00,42.5154,42.5554,42.2934,42.5243,19073.0,42.45164000000001,42.49359000000001,0.0,0.0,0.0,42.47182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08 12:00:00,42.5243,42.8752,42.4488,42.5821,136016.0,42.46447,42.49639000000001,0.0,0.0,0.0,42.47227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08 16:00:00,42.5821,42.9729,42.5377,42.8663,92234.0,42.47841,42.49548,0.0,0.0,0.0,42.4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08 20:00:00,42.8663,42.9374,42.8041,42.8574,6452.0,42.5063,42.50175,0.0,0.0,0.0,42.49203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09 00:00:00,42.8574,42.9729,42.853,42.9196,2407.0,42.59155,42.53996,0.0,0.0,0.0,42.55051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09 04:00:00,42.9196,42.9374,42.7109,42.7642,4434.0,42.66458,42.57732,0.0,0.0,0.0,42.60357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09 08:00:00,42.7642,42.813,42.5421,42.6043,23169.0,42.738859999999995,42.62144,0.0,0.0,0.0,42.66142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09 12:00:00,42.6043,42.7197,42.3467,42.5066,136887.0,42.76404,42.6446,42.76404,42.76404,0.0,42.69081,42.69081,42.69081,42.76404,42.76404,42.69081,42.69081,0.0,0.0
2013-05-09 16:00:00,42.511,42.8397,42.4622,42.5599,85042.0,42.74344,42.647729999999996,0.0,0.0,0.0,42.69059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09 20:00:00,42.5599,42.7197,42.5599,42.6842,18495.0,42.700509999999994,42.639509999999994,0.0,0.0,0.0,42.67465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10 00:00:00,42.6975,42.7419,42.5998,42.6931,2600.0,42.66856,42.636829999999996,0.0,0.0,0.0,42.66486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10 04:00:00,42.6931,42.7064,42.511,42.551,6370.0,42.66621,42.65038,0.0,0.0,0.0,42.67414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10 08:00:00,42.551,42.5954,42.0269,42.1024,22728.0,42.65967,42.66103,0.0,0.0,42.66103,42.67887,0.0,42.67887,0.0,0.0,0.0,42.67887,42.66103,42.66103
2013-05-10 12:00:00,42.1024,42.1024,41.4629,41.645,183032.0,42.62636,42.65352,0.0,0.0,0.0,42.65985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10 16:00:00,41.645,42.7331,41.6183,42.5776,114152.0,42.50188,42.59216,0.0,0.0,0.0,42.57137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10 20:00:00,42.5776,42.6087,42.5599,42.6043,2805.0,42.29845,42.47914,0.0,0.0,0.0,42.41792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-13 04:00:00,42.3112,42.36,42.208999999999996,42.3289,7600.0,42.33336,42.481359999999995,0.0,0.0,0.0,42.41997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-13 08:00:00,42.3289,42.5154,42.1291,42.4799,19398.0,42.30981,42.452009999999994,0.0,0.0,0.0,42.38473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-13 12:00:00,42.4755,42.4932,41.9559,42.2978,135542.0,42.29574,42.42624,0.0,0.0,0.0,42.35921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
